PC Time,Alt,Press,Temp
10-21-2020  08:29:15,      93.5,100620.5,   25.4
10-21-2020  08:29:16,      93.7,100618.4,   25.4
10-21-2020  08:29:17,      93.7,100618.6,   25.4
10-21-2020  08:29:18,      93.6,100619.9,   25.4
10-21-2020  08:29:19,      93.7,100619.1,   25.4
10-21-2020  08:29:20,      93.9,100615.9,   25.4
10-21-2020  08:29:21,      93.5,100621.6,   25.4
10-21-2020  08:29:22,      93.2,100624.5,   25.4
10-21-2020  08:29:23,      93.5,100621.0,   25.4
10-21-2020  08:29:24,      93.7,100618.9,   25.4
10-21-2020  08:29:25,      93.5,100621.3,   25.4
10-21-2020  08:29:26,      93.4,100621.9,   25.4
10-21-2020  08:29:27,      93.3,100623.3,   25.4
10-21-2020  08:29:28,      93.6,100620.3,   25.4
10-21-2020  08:29:29,      93.3,100623.6,   25.4
10-21-2020  08:29:30,      93.5,100620.7,   25.4
10-21-2020  08:29:31,      93.6,100619.7,   25.4
10-21-2020  08:29:32,      93.6,100620.5,   25.4
10-21-2020  08:29:33,      93.5,100621.7,   25.4
10-21-2020  08:29:34,      93.3,100624.1,   25.5
10-21-2020  08:29:35,      93.6,100619.8,   25.5
10-21-2020  08:29:36,      93.8,100617.2,   25.5
10-21-2020  08:29:37,      93.0,100626.9,   25.5
10-21-2020  08:29:38,      93.3,100623.9,   25.5
10-21-2020  08:29:39,      93.5,100621.0,   25.5
10-21-2020  08:29:40,      93.4,100622.3,   25.5
10-21-2020  08:29:41,      93.6,100619.3,   25.5
10-21-2020  08:29:42,      93.3,100623.0,   25.5
10-21-2020  08:29:43,      93.6,100620.1,   25.5
10-21-2020  08:29:44,      93.1,100625.7,   25.5
10-21-2020  08:29:45,      94.0,100615.5,   25.5
10-21-2020  08:29:46,      93.7,100618.6,   25.5
10-21-2020  08:29:47,      93.5,100621.5,   25.5
10-21-2020  08:29:48,      93.8,100617.2,   25.5
10-21-2020  08:29:49,      93.6,100619.5,   25.5
10-21-2020  08:29:50,     515.8,95673.6,   25.5
10-21-2020  08:29:51,    1129.3,88839.6,   25.6
10-21-2020  08:29:52,    1679.7,83050.0,   25.6
10-21-2020  08:29:53,    2144.6,78401.6,   25.6
10-21-2020  08:29:54,    2042.6,79402.2,   25.6
10-21-2020  08:29:55,    1973.3,80089.0,   25.6
10-21-2020  08:29:56,    1926.0,80560.3,   25.6
10-21-2020  08:29:57,    1894.8,80871.7,   25.6
10-21-2020  08:29:58,    1873.7,81083.2,   25.6
10-21-2020  08:29:59,    1858.6,81235.5,   25.6
10-21-2020  08:30:00,    1847.2,81349.6,   25.6
10-21-2020  08:30:01,    1838.8,81434.8,   25.6
10-21-2020  08:30:02,    1831.8,81505.6,   25.6
10-21-2020  08:30:03,    1827.0,81554.0,   25.6
10-21-2020  08:30:04,    1821.7,81607.0,   25.6
10-21-2020  08:30:05,    1818.1,81643.5,   25.6
10-21-2020  08:30:06,    1814.5,81680.1,   25.6
10-21-2020  08:30:07,    1811.2,81712.9,   25.7
10-21-2020  08:30:08,    1808.8,81737.4,   25.6
10-21-2020  08:30:09,    1805.6,81769.5,   25.7
10-21-2020  08:30:10,    1804.7,81778.8,   25.7
10-21-2020  08:30:11,    1801.5,81811.2,   25.7
10-21-2020  08:30:12,    1798.7,81839.2,   25.7
10-21-2020  08:30:13,    1797.8,81848.5,   25.7
10-21-2020  08:30:14,    1794.9,81878.0,   25.7
10-21-2020  08:30:15,    1793.2,81894.8,   25.7
10-21-2020  08:30:16,    1791.2,81915.4,   25.7
10-21-2020  08:30:17,    2074.3,79089.8,   25.7
10-21-2020  08:30:18,    2613.6,73926.9,   25.7
10-21-2020  08:30:19,    3087.5,69618.2,   25.8
10-21-2020  08:30:20,    3502.3,66016.8,   25.8
10-21-2020  08:30:21,    3869.2,62957.4,   25.8
10-21-2020  08:30:22,    4203.5,60271.0,   25.8
10-21-2020  08:30:23,    4178.2,60471.4,   25.8
10-21-2020  08:30:24,    4113.2,60987.4,   25.8
10-21-2020  08:30:25,    4073.2,61306.8,   25.8
10-21-2020  08:30:26,    4049.0,61500.9,   25.8
10-21-2020  08:30:27,    4030.4,61650.6,   25.8
10-21-2020  08:30:28,    4019.1,61741.2,   25.8
10-21-2020  08:30:29,    4010.2,61812.5,   25.8
10-21-2020  08:30:30,    4003.4,61867.7,   25.8
10-21-2020  08:30:31,    3998.0,61911.6,   25.8
10-21-2020  08:30:32,    3993.8,61944.7,   25.8
10-21-2020  08:30:33,    3989.7,61978.4,   25.8
10-21-2020  08:30:34,    3986.4,62004.5,   25.8
10-21-2020  08:30:35,    3982.9,62033.0,   25.8
10-21-2020  08:30:36,    3981.0,62048.6,   25.8
10-21-2020  08:30:37,    3977.8,62074.5,   25.8
10-21-2020  08:30:38,    3977.1,62080.0,   25.9
10-21-2020  08:30:39,    3974.8,62098.3,   25.9
10-21-2020  08:30:40,    3972.8,62115.1,   25.9
10-21-2020  08:30:41,    3971.4,62126.2,   25.9
10-21-2020  08:30:42,    3969.1,62144.9,   25.9
10-21-2020  08:30:43,    3968.0,62153.3,   25.9
10-21-2020  08:30:44,    3965.9,62170.6,   25.9
10-21-2020  08:30:45,    3974.8,62098.8,   25.9
10-21-2020  08:30:46,    4401.5,58724.7,   25.9
10-21-2020  08:30:47,    4763.8,55977.1,   25.9
10-21-2020  08:30:48,    5078.1,53679.8,   25.9
10-21-2020  08:30:49,    5346.8,51776.0,   25.9
10-21-2020  08:30:50,    5583.0,50148.4,   26.0
10-21-2020  08:30:51,    5792.5,48739.4,   26.0
10-21-2020  08:30:52,    5980.1,47505.4,   26.0
10-21-2020  08:30:53,    6149.1,46415.3,   26.0
10-21-2020  08:30:54,    6299.3,45463.6,   26.0
10-21-2020  08:30:55,    6433.2,44628.8,   26.0
10-21-2020  08:30:56,    6551.6,43900.8,   26.0
10-21-2020  08:30:57,    6655.2,43272.0,   26.0
10-21-2020  08:30:58,    6746.7,42722.3,   26.0
10-21-2020  08:30:59,    6825.6,42253.1,   26.0
10-21-2020  08:31:00,    6894.1,41849.2,   26.0
10-21-2020  08:31:01,    6907.8,41768.4,   26.0
10-21-2020  08:31:02,    6881.7,41921.6,   26.0
10-21-2020  08:31:03,    6865.7,42016.4,   26.0
10-21-2020  08:31:04,    6853.2,42089.9,   26.0
10-21-2020  08:31:05,    6842.2,42154.8,   26.0
10-21-2020  08:31:06,    6834.9,42197.8,   26.0
10-21-2020  08:31:07,    6827.5,42241.7,   26.0
10-21-2020  08:31:08,    6821.2,42278.8,   26.0
10-21-2020  08:31:09,    6815.6,42312.4,   26.0
10-21-2020  08:31:10,    6811.0,42339.2,   26.0
10-21-2020  08:31:11,    6805.6,42371.7,   26.0
10-21-2020  08:31:12,    6801.5,42396.0,   26.0
10-21-2020  08:31:13,    6798.0,42416.9,   26.0
10-21-2020  08:31:14,    6792.8,42447.9,   26.0
10-21-2020  08:31:15,    6789.3,42468.2,   26.0
10-21-2020  08:31:16,    6785.9,42488.7,   26.1
10-21-2020  08:31:17,    6781.6,42514.0,   26.1
10-21-2020  08:31:18,    6777.9,42536.5,   26.1
10-21-2020  08:31:19,    6774.5,42556.6,   26.1
10-21-2020  08:31:20,    6770.9,42578.0,   26.1
10-21-2020  08:31:21,    6768.2,42594.0,   26.1
10-21-2020  08:31:22,    6764.4,42616.5,   26.1
10-21-2020  08:31:23,    6760.5,42639.6,   26.1
10-21-2020  08:31:24,    6339.1,45214.1,   26.1
10-21-2020  08:31:25,    4811.4,55624.1,   26.0
10-21-2020  08:31:26,    3556.5,65557.1,   25.9
10-21-2020  08:31:27,    2819.8,72026.5,   25.9
10-21-2020  08:31:28,    2209.4,77770.7,   25.9
10-21-2020  08:31:29,    1694.4,82899.1,   25.8
10-21-2020  08:31:30,    1269.8,87331.7,   25.8
10-21-2020  08:31:31,    1179.2,88301.9,   25.8
10-21-2020  08:31:32,    1235.4,87699.0,   25.8
10-21-2020  08:31:33,    1270.5,87324.6,   25.8
10-21-2020  08:31:34,    1294.7,87066.7,   25.9
10-21-2020  08:31:35,    1312.5,86877.5,   25.9
10-21-2020  08:31:36,    1326.6,86727.7,   25.9
10-21-2020  08:31:37,    1336.4,86623.7,   25.9
10-21-2020  08:31:38,    1344.8,86535.1,   25.9
10-21-2020  08:31:39,    1351.9,86460.0,   25.9
10-21-2020  08:31:40,    1357.0,86406.1,   25.9
10-21-2020  08:31:41,    1361.1,86363.1,   25.9
10-21-2020  08:31:42,    1363.9,86333.7,   25.9
10-21-2020  08:31:43,    1366.5,86305.3,   25.9
10-21-2020  08:31:44,    1369.0,86279.7,   25.9
10-21-2020  08:31:45,    1370.4,86265.0,   25.9
10-21-2020  08:31:46,    1372.6,86241.0,   25.9
10-21-2020  08:31:47,    1372.7,86240.8,   25.9
10-21-2020  08:31:48,    1373.4,86232.8,   25.9
10-21-2020  08:31:49,    1374.1,86225.5,   25.9
10-21-2020  08:31:50,    1375.6,86210.2,   25.9
10-21-2020  08:31:51,    1023.3,89990.9,   25.9
10-21-2020  08:31:52,     666.4,93957.9,   25.9
10-21-2020  08:31:53,     419.7,96782.2,   25.9
10-21-2020  08:31:54,     258.9,98660.0,   25.9
10-21-2020  08:31:55,     166.6,99750.6,   25.9
10-21-2020  08:31:56,     118.5,100322.6,   25.9
10-21-2020  08:31:57,      93.8,100617.5,   25.9
10-21-2020  08:31:58,      93.7,100618.2,   25.9
10-21-2020  08:31:59,      96.7,100582.6,   25.9
10-21-2020  08:32:00,      96.1,100590.6,   25.9
10-21-2020  08:32:01,      95.0,100602.9,   25.9
10-21-2020  08:32:02,      95.6,100595.5,   25.9
10-21-2020  08:32:03,      94.6,100608.3,   25.9
10-21-2020  08:32:04,      94.5,100609.7,   25.9
10-21-2020  08:32:05,      94.3,100611.9,   25.9
10-21-2020  08:32:06,      94.0,100614.8,   25.9
10-21-2020  08:32:07,      93.6,100620.0,   25.9
10-21-2020  08:32:08,      94.1,100613.5,   25.9
10-21-2020  08:32:09,      93.4,100621.8,   25.9
10-21-2020  08:32:10,      94.0,100615.7,   25.9
10-21-2020  08:32:11,      93.5,100620.7,   25.9
10-21-2020  08:32:12,      93.7,100619.3,   25.9
10-21-2020  08:32:13,      93.6,100619.9,   25.9
10-21-2020  08:32:14,      93.3,100623.1,   25.9
10-21-2020  08:32:15,      93.6,100619.9,   25.9
10-21-2020  08:32:16,      93.9,100615.8,   25.9
10-21-2020  08:32:17,      93.9,100615.8,   25.9
10-21-2020  08:32:18,      93.4,100622.0,   25.9
10-21-2020  08:32:19,      93.3,100623.0,   26.0
10-21-2020  08:32:20,      93.4,100622.5,   26.0
10-21-2020  08:32:21,      93.2,100624.5,   26.0
10-21-2020  08:32:22,      93.1,100626.5,   26.0
10-21-2020  08:32:23,      92.9,100628.0,   26.0
10-21-2020  08:32:24,      93.3,100623.9,   26.0
10-21-2020  08:32:25,      93.1,100626.3,   26.0
10-21-2020  08:32:26,      93.5,100620.8,   26.0
10-21-2020  08:32:27,      92.8,100629.6,   26.0
10-21-2020  08:32:28,      93.2,100624.3,   26.0
10-21-2020  08:32:29,      93.5,100620.9,   26.0
10-21-2020  08:32:30,      93.4,100622.4,   26.0
10-21-2020  08:32:31,      92.7,100630.5,   26.0
10-21-2020  08:32:32,      93.3,100623.2,   26.0
10-21-2020  08:32:33,      93.3,100623.5,   26.0
10-21-2020  08:32:34,      92.8,100629.6,   26.0
10-21-2020  08:32:35,      93.2,100625.2,   26.0
10-21-2020  08:32:36,      93.2,100624.6,   26.0
10-21-2020  08:32:37,      93.4,100622.3,   26.0
10-21-2020  08:32:38,      93.4,100622.7,   26.0
10-21-2020  08:32:39,      93.2,100625.2,   26.0
10-21-2020  08:32:40,      93.1,100626.3,   26.0
10-21-2020  08:32:41,      92.6,100631.6,   26.0
10-21-2020  08:32:42,      93.1,100625.8,   26.0
10-21-2020  08:32:43,      93.0,100626.6,   26.0
10-21-2020  08:32:44,      93.0,100626.6,   26.0
10-21-2020  08:32:45,      93.0,100626.6,   26.0
10-21-2020  08:32:46,      93.0,100627.6,   26.0
10-21-2020  08:32:47,      92.9,100628.4,   26.0
10-21-2020  08:32:48,      93.1,100625.9,   26.0
10-21-2020  08:32:49,      92.9,100628.1,   26.0
10-21-2020  08:32:50,      93.1,100626.0,   26.0
10-21-2020  08:32:51,      93.0,100627.6,   26.0
10-21-2020  08:32:52,      93.3,100623.9,   26.0
10-21-2020  08:32:53,      92.8,100629.6,   26.0
10-21-2020  08:32:54,      92.5,100632.5,   26.0
10-21-2020  08:32:55,      93.2,100624.8,   26.0
10-21-2020  08:32:56,      93.3,100623.0,   26.0
10-21-2020  08:32:57,      93.2,100624.8,   26.0
10-21-2020  08:32:58,      93.3,100623.9,   26.0
10-21-2020  08:32:59,      93.6,100619.8,   26.0
10-21-2020  08:33:00,      93.2,100624.6,   26.0
10-21-2020  08:33:01,      93.5,100620.9,   26.1
10-21-2020  08:33:02,      92.9,100628.7,   26.1
10-21-2020  08:33:03,      92.7,100630.5,   26.1
10-21-2020  08:33:04,      92.8,100629.9,   26.1
10-21-2020  08:33:05,      93.5,100620.8,   26.1
10-21-2020  08:33:06,      93.4,100622.2,   26.1
10-21-2020  08:33:07,      93.5,100620.8,   26.1
10-21-2020  08:33:08,      93.6,100619.8,   26.1
10-21-2020  08:33:09,      93.3,100623.3,   26.1
10-21-2020  08:33:10,      93.0,100627.7,   26.1
10-21-2020  08:33:11,      92.9,100628.5,   26.1
10-21-2020  08:33:12,      93.3,100623.8,   26.1
10-21-2020  08:33:13,      92.6,100631.4,   26.1
